step,epoch,lr,loss,loss_main,loss_aux,ed,nll,loss_sde,vol_mse,sde_acc,mean_mu,mean_sigma,eff_k,grad_norm,steps/s,eta_min
13100,3,0.000293,1.928281,-0.317305,1.454898,0.064319,-0.763036,1.435957,0.018941,0.353750,0.092671,0.122106,2.889335,29.156395,4.303777,403.056782
13200,3,0.000293,1.972813,-0.320684,1.452841,0.064189,-0.769666,1.434248,0.018594,0.350742,0.092295,0.126410,2.906184,108.701952,4.305575,402.501424
13300,3,0.000293,1.960781,-0.316270,1.450469,0.064304,-0.761221,1.432392,0.018077,0.352422,0.092363,0.131084,2.927598,43.885928,4.307516,401.933094
13400,3,0.000293,2.082813,-0.311270,1.451744,0.064243,-0.750975,1.432769,0.018975,0.356094,0.092388,0.129317,2.926454,27.387174,4.309506,401.360739
13500,3,0.000293,1.819844,-0.318145,1.447522,0.064268,-0.764917,1.428795,0.018727,0.357734,0.091699,0.132263,2.958064,59.428523,4.311471,400.791253
13600,3,0.000293,1.781875,-0.311572,1.442895,0.064324,-0.751573,1.424903,0.017992,0.357656,0.092632,0.130409,2.961401,674.078300,4.313219,400.242486
13700,3,0.000292,1.781719,-0.310576,1.453374,0.064385,-0.749772,1.433918,0.019456,0.351133,0.087529,0.132859,2.951608,61.558805,4.315094,399.682313
13800,3,0.000292,1.854531,-0.316152,1.451390,0.064204,-0.760440,1.431352,0.020039,0.353711,0.094116,0.127373,2.932028,44.889450,4.316906,399.128441
13900,3,0.000292,1.830156,-0.318857,1.448307,0.064006,-0.765820,1.430659,0.017649,0.355586,0.088208,0.128544,2.911798,986.527169,4.318572,398.588542
14000,3,0.000292,1.981484,-0.313701,1.455003,0.064341,-0.756137,1.434561,0.020442,0.353672,0.089165,0.127212,2.901316,905.274411,4.320280,398.045215
14000,0.003021,0.004141,0.005067,-0.380689,0.004106,-0.769590,0.066250,0.348145,0.017391,2.856081,0.093898,0.118040
14100,3,0.000292,1.989766,-0.315508,1.460009,0.064292,-0.759532,1.440145,0.019863,0.353477,0.092949,0.124055,2.909281,119.337995,4.321772,397.522163
