step,epoch,lr,loss,ed,nll,sde_acc,vol_mse,steps/s,eta_min
217800,55,0.000002,0.573836,0.003472,-0.796632,0.439180,0.001106,31.632061,8.725324
217900,55,0.000002,0.576366,0.003449,-0.787572,0.437383,0.001227,31.628876,8.673509
218000,55,0.000002,0.574830,0.003450,-0.787255,0.438437,0.001034,31.625701,8.621680
218000,-0.077719,0.002927,-0.806460,0.438477,0.002703
218100,55,0.000002,0.577838,0.003476,-0.785281,0.435625,0.001024,31.621469,8.570127
218200,55,0.000002,0.578102,0.003466,-0.778653,0.433594,0.001094,31.618299,8.518274
218300,55,0.000002,0.574054,0.003478,-0.790310,0.443672,0.001101,31.615137,8.466409
218400,55,0.000002,0.573647,0.003461,-0.790622,0.438906,0.001017,31.611996,8.414527
218500,55,0.000002,0.579320,0.003489,-0.782625,0.432188,0.001123,31.608873,8.362631
218600,55,0.000002,0.580905,0.003452,-0.793143,0.431172,0.000959,31.605694,8.310739
218700,55,0.000002,0.576865,0.003455,-0.776255,0.436484,0.001032,31.602554,8.258826
218800,55,0.000002,0.577023,0.003475,-0.772715,0.434531,0.001059,31.599362,8.206917
218900,55,0.000002,0.577435,0.003470,-0.787010,0.431992,0.000952,31.596246,8.154977
219000,55,0.000002,0.574892,0.003477,-0.786739,0.440156,0.001019,31.593130,8.103027
219100,55,0.000002,0.576397,0.003511,-0.784148,0.435391,0.001013,31.589965,8.051080
219200,55,0.000002,0.574558,0.003443,-0.797300,0.439961,0.001079,31.586788,7.999125
219300,55,0.000002,0.577205,0.003446,-0.781345,0.432344,0.001148,31.583646,7.947151
219400,55,0.000002,0.580219,0.003438,-0.776470,0.435508,0.001086,31.580090,7.895270
219500,55,0.000002,0.577245,0.003493,-0.780305,0.438359,0.001008,31.576982,7.843266
219600,55,0.000002,0.577222,0.003488,-0.790354,0.435703,0.000972,31.573799,7.791270
219700,55,0.000002,0.574550,0.003437,-0.787959,0.439531,0.001063,31.570638,7.739259
219800,55,0.000002,0.577136,0.003506,-0.780823,0.436211,0.001137,31.567530,7.687224
219900,55,0.000002,0.578454,0.003437,-0.784231,0.433242,0.001024,31.564436,7.635175
220000,55,0.000002,0.574031,0.003470,-0.794738,0.438711,0.001244,31.561331,7.583119
220000,-0.076876,0.002972,-0.798483,0.441895,0.002485
220100,55,0.000002,0.576880,0.003434,-0.786897,0.429570,0.000920,31.555277,7.531757
220200,55,0.000002,0.575078,0.003456,-0.786713,0.440000,0.001384,31.552161,7.479678
220300,55,0.000002,0.578720,0.003473,-0.782856,0.436250,0.001286,31.549050,7.427588
220400,55,0.000002,0.575841,0.003427,-0.790483,0.433867,0.000911,31.545893,7.375498
220500,55,0.000002,0.575199,0.003435,-0.788977,0.437227,0.001220,31.542766,7.323391
220600,55,0.000002,0.573584,0.003464,-0.782301,0.440508,0.000988,31.539686,7.271262
220700,55,0.000002,0.574610,0.003470,-0.785925,0.438984,0.001591,31.536604,7.219124
220800,55,0.000002,0.577498,0.003488,-0.784923,0.437539,0.001481,31.533508,7.166979
220900,55,0.000002,0.577024,0.003473,-0.785013,0.435977,0.001039,31.530422,7.114822
221000,55,0.000002,0.575563,0.003437,-0.794190,0.437852,0.000881,31.527335,7.062654
221100,55,0.000002,0.576604,0.003419,-0.789803,0.435859,0.000960,31.524239,7.010479
221200,55,0.000002,0.576197,0.003478,-0.779778,0.436016,0.001163,31.521122,6.958297
221300,55,0.000002,0.577483,0.003458,-0.784259,0.437422,0.000981,31.517999,6.906107
221400,55,0.000002,0.573621,0.003478,-0.793178,0.434258,0.000976,31.514938,6.853893
221500,55,0.000002,0.572621,0.003425,-0.793023,0.436406,0.001029,31.511839,6.801676
221600,56,0.000002,0.577234,0.003451,-0.787294,0.431016,0.001075,31.505454,6.750154
221700,56,0.000002,0.575405,0.003459,-0.791768,0.437305,0.001246,31.501631,6.698066
221800,56,0.000002,0.576467,0.003499,-0.782322,0.437188,0.001039,31.498559,6.645807
221900,56,0.000002,0.576532,0.003490,-0.779460,0.437812,0.001110,31.495515,6.593531
222000,56,0.000002,0.578734,0.003503,-0.781798,0.435000,0.001101,31.492444,6.541252
222000,-0.081219,0.002892,-0.841117,0.440430,0.002610
222100,56,0.000002,0.574074,0.003445,-0.795461,0.437344,0.001425,31.488430,6.489156
222200,56,0.000002,0.573203,0.003469,-0.797980,0.440469,0.001064,31.485336,6.436859
222300,56,0.000002,0.572615,0.003458,-0.789596,0.438047,0.000981,31.482292,6.384542
222400,56,0.000002,0.575585,0.003475,-0.781734,0.439727,0.001035,31.479242,6.332215
222500,56,0.000002,0.578772,0.003439,-0.788168,0.430742,0.001050,31.476209,6.279875
222600,56,0.000002,0.574968,0.003482,-0.787458,0.438789,0.001126,31.473212,6.227518
222700,56,0.000002,0.574119,0.003489,-0.783768,0.437734,0.001085,31.470223,6.175150
222800,56,0.000002,0.576700,0.003398,-0.786697,0.437227,0.001008,31.467236,6.122771
222900,56,0.000002,0.575339,0.003449,-0.782197,0.439531,0.000932,31.464275,6.070377
223000,56,0.000002,0.577216,0.003507,-0.776418,0.434414,0.001030,31.461271,6.017981
223100,56,0.000002,0.575627,0.003418,-0.786848,0.433242,0.000951,31.458268,5.965575
223200,56,0.000002,0.578253,0.003483,-0.778958,0.432695,0.001064,31.455301,5.913153
223300,56,0.000002,0.577665,0.003470,-0.791928,0.433477,0.001182,31.452333,5.860721
223400,56,0.000002,0.574097,0.003422,-0.789573,0.433945,0.001115,31.449321,5.808286
223500,56,0.000002,0.581227,0.003471,-0.778864,0.433867,0.000985,31.446324,5.755840
223600,56,0.000002,0.576910,0.003451,-0.794678,0.433828,0.000959,31.443282,5.703391
223700,56,0.000002,0.576085,0.003464,-0.776762,0.439258,0.001117,31.440326,5.650917
223800,56,0.000001,0.580977,0.003478,-0.782665,0.431328,0.001139,31.437307,5.598444
223900,56,0.000001,0.575234,0.003441,-0.786262,0.438320,0.001111,31.433751,5.546056
224000,56,0.000001,0.576115,0.003422,-0.786693,0.431953,0.001049,31.430773,5.493555
224000,-0.077709,0.002987,-0.806963,0.441406,0.002571
224100,56,0.000001,0.575555,0.003450,-0.784577,0.438906,0.000992,31.426817,5.441213
224200,56,0.000001,0.577672,0.003465,-0.785321,0.433398,0.001089,31.423821,5.388693
224300,56,0.000001,0.578571,0.003442,-0.785089,0.437695,0.001090,31.420811,5.336166
224400,56,0.000001,0.575328,0.003453,-0.782516,0.436563,0.000985,31.417807,5.283628
224500,56,0.000001,0.574781,0.003425,-0.785437,0.434141,0.001059,31.414849,5.231072
224600,56,0.000001,0.573442,0.003429,-0.800350,0.436914,0.000971,31.411858,5.178511
224700,56,0.000001,0.574193,0.003451,-0.790559,0.437344,0.001051,31.408885,5.125938
224800,56,0.000001,0.576325,0.003473,-0.779629,0.437500,0.001142,31.405971,5.073345
224900,56,0.000001,0.574252,0.003463,-0.790249,0.435703,0.001018,31.403007,5.020751
225000,56,0.000001,0.576511,0.003435,-0.799154,0.433320,0.001231,31.400070,4.968142
225100,56,0.000001,0.574228,0.003461,-0.786068,0.438867,0.001423,31.395970,4.915705
225200,56,0.000001,0.576771,0.003431,-0.784503,0.435469,0.001044,31.393014,4.863078
225300,56,0.000001,0.576322,0.003426,-0.792406,0.432930,0.000955,31.390106,4.810433
225400,56,0.000001,0.571510,0.003472,-0.788901,0.442930,0.000991,31.387151,4.757786
225500,57,0.000001,0.577327,0.003460,-0.789778,0.432734,0.001122,31.379354,4.705854
225600,57,0.000001,0.570195,0.003459,-0.799897,0.442383,0.000972,31.376404,4.653178
225700,57,0.000001,0.576094,0.003515,-0.782243,0.441875,0.000999,31.373430,4.600496
225800,57,0.000001,0.578606,0.003482,-0.785945,0.432422,0.000982,31.370563,4.547788
225900,57,0.000001,0.577041,0.003438,-0.782663,0.436055,0.001370,31.367612,4.495082
226000,57,0.000001,0.574199,0.003479,-0.781793,0.438906,0.000967,31.364047,4.442454
226000,-0.075777,0.002934,-0.787109,0.441406,0.002500
226100,57,0.000001,0.575002,0.003449,-0.798049,0.434258,0.000914,31.360225,4.389849
226200,57,0.000001,0.573306,0.003468,-0.786221,0.435859,0.000988,31.357270,4.337112
226300,57,0.000001,0.575221,0.003461,-0.772561,0.440156,0.001067,31.354389,4.284355
226400,57,0.000001,0.578707,0.003465,-0.789170,0.428477,0.001027,31.351456,4.231595
226500,57,0.000001,0.573883,0.003439,-0.783105,0.442031,0.000948,31.348593,4.178816
226600,57,0.000001,0.579464,0.003463,-0.776055,0.432852,0.001074,31.345720,4.126028
226700,57,0.000001,0.573575,0.003404,-0.789846,0.443164,0.001176,31.342855,4.073230
226800,57,0.000001,0.575735,0.003492,-0.787645,0.433867,0.001017,31.339972,4.020425
226900,57,0.000001,0.576830,0.003461,-0.785836,0.434609,0.001039,31.337078,3.967611
227000,57,0.000001,0.576276,0.003448,-0.789652,0.435469,0.001038,31.334174,3.914789
227100,57,0.000001,0.576619,0.003464,-0.785527,0.431563,0.001178,31.331269,3.861957
227200,57,0.000001,0.575816,0.003472,-0.789142,0.438281,0.000909,31.328392,3.809111
227300,57,0.000001,0.579642,0.003503,-0.780888,0.430000,0.000936,31.325531,3.756255
227400,57,0.000001,0.574488,0.003423,-0.794703,0.436328,0.000997,31.322697,3.703385
227500,57,0.000001,0.580849,0.003453,-0.784116,0.431133,0.001090,31.319862,3.650506
227600,57,0.000001,0.576002,0.003475,-0.789264,0.436602,0.000989,31.316962,3.597624
227700,57,0.000001,0.578438,0.003442,-0.788131,0.432227,0.001066,31.314078,3.544732
227800,57,0.000001,0.573703,0.003455,-0.793088,0.440469,0.001012,31.311225,3.491826
227900,57,0.000001,0.576510,0.003448,-0.781054,0.435273,0.000941,31.308341,3.438913
228000,57,0.000001,0.574870,0.003446,-0.786916,0.439492,0.001037,31.305468,3.385990
228000,-0.076956,0.002904,-0.798599,0.441406,0.002595
228100,57,0.000001,0.577827,0.003434,-0.787063,0.434375,0.001168,31.301698,3.333152
228200,57,0.000001,0.578322,0.003495,-0.779269,0.432266,0.000985,31.298840,3.280207
228300,57,0.000001,0.572804,0.003460,-0.792664,0.439492,0.001094,31.295372,3.227314
228400,57,0.000001,0.574724,0.003492,-0.790462,0.437109,0.001030,31.292499,3.174350
228500,57,0.000001,0.574081,0.003439,-0.796607,0.436914,0.000960,31.289670,3.121371
228600,57,0.000001,0.576886,0.003478,-0.780213,0.438359,0.001264,31.286849,3.068382
228700,57,0.000001,0.574625,0.003455,-0.787059,0.435430,0.001169,31.284057,3.015380
228800,57,0.000001,0.574748,0.003444,-0.798620,0.434297,0.001025,31.281239,2.962372
228900,57,0.000001,0.576771,0.003433,-0.790481,0.435742,0.000902,31.278438,2.909352
229000,57,0.000001,0.575699,0.003458,-0.780452,0.437070,0.001109,31.275638,2.856323
229100,57,0.000001,0.577694,0.003448,-0.787844,0.430039,0.001083,31.272821,2.803286
229200,57,0.000001,0.576934,0.003491,-0.783375,0.433633,0.000983,31.269970,2.750242
229300,57,0.000001,0.574734,0.003469,-0.785966,0.439258,0.000970,31.267090,2.697192
229400,58,0.000001,0.577741,0.003449,-0.780686,0.435352,0.001015,31.259498,2.644530
229500,58,0.000001,0.575656,0.003457,-0.789435,0.436992,0.001246,31.256733,2.591442
229600,58,0.000001,0.574983,0.003483,-0.785092,0.438750,0.001046,31.253953,2.538346
229700,58,0.000001,0.577942,0.003466,-0.793505,0.433008,0.001032,31.251168,2.485240
229800,58,0.000001,0.576442,0.003451,-0.776803,0.435937,0.001037,31.248362,2.432127
229900,58,0.000001,0.572284,0.003475,-0.796134,0.439688,0.001024,31.245579,2.379003
230000,58,0.000001,0.576608,0.003461,-0.788086,0.437383,0.001008,31.242771,2.325871
230000,-0.076603,0.002940,-0.795431,0.443848,0.002587
230100,58,0.000001,0.579905,0.003440,-0.775651,0.431758,0.001076,31.238002,2.272873
230200,58,0.000001,0.572732,0.003474,-0.786729,0.438867,0.001234,31.235240,2.219715
230300,58,0.000001,0.579488,0.003412,-0.790075,0.429258,0.001040,31.232453,2.166550
230400,58,0.000001,0.575393,0.003442,-0.778895,0.439961,0.001143,31.229641,2.113377
230500,58,0.000001,0.577459,0.003463,-0.781498,0.433008,0.001155,31.226545,2.060213
230600,58,0.000001,0.577142,0.003468,-0.781094,0.437578,0.001047,31.223746,2.007019
230700,58,0.000001,0.575748,0.003452,-0.785536,0.433516,0.001018,31.220990,1.953814
230800,58,0.000001,0.575426,0.003492,-0.783933,0.436250,0.000958,31.218222,1.900599
230900,58,0.000001,0.577489,0.003466,-0.770859,0.436914,0.001090,31.215462,1.847375
231000,58,0.000001,0.577486,0.003487,-0.781491,0.430625,0.001058,31.212707,1.794141
231100,58,0.000001,0.578345,0.003429,-0.776460,0.436836,0.001005,31.209641,1.740915
231200,58,0.000001,0.574944,0.003437,-0.784031,0.437930,0.001236,31.206908,1.687661
231300,58,0.000001,0.575924,0.003468,-0.788787,0.437383,0.001021,31.204144,1.634398
231400,58,0.000001,0.574568,0.003466,-0.788234,0.441289,0.001063,31.201407,1.581125
231500,58,0.000001,0.575656,0.003471,-0.780723,0.437266,0.001068,31.198672,1.527843
231600,58,0.000001,0.577347,0.003461,-0.791238,0.434883,0.000930,31.195906,1.474552
231700,58,0.000001,0.575433,0.003507,-0.794043,0.437422,0.001093,31.193158,1.421252
231800,58,0.000001,0.577607,0.003471,-0.782133,0.433516,0.000972,31.190417,1.367942
231900,58,0.000001,0.573391,0.003475,-0.789656,0.439453,0.000975,31.187634,1.314624
232000,58,0.000001,0.580625,0.003459,-0.777432,0.431289,0.001185,31.184897,1.261294
232000,-0.077788,0.002952,-0.807400,0.441406,0.002596
232100,58,0.000001,0.577554,0.003436,-0.783584,0.437305,0.001104,31.181304,1.207989
232200,58,0.000001,0.573620,0.003425,-0.785549,0.439609,0.000923,31.178534,1.154641
232300,58,0.000001,0.575976,0.003467,-0.787712,0.434648,0.001072,31.175809,1.101281
232400,58,0.000001,0.574771,0.003464,-0.788532,0.437734,0.000954,31.173096,1.047912
232500,58,0.000001,0.573547,0.003455,-0.795100,0.435664,0.000978,31.170278,0.994537
232600,58,0.000001,0.575551,0.003440,-0.786760,0.435664,0.001105,31.167164,0.941161
232700,58,0.000001,0.577791,0.003426,-0.787249,0.433984,0.001031,31.164437,0.887764
232800,58,0.000001,0.575043,0.003416,-0.786004,0.433867,0.001049,31.161693,0.834358
232900,58,0.000001,0.569762,0.003478,-0.790426,0.440703,0.000988,31.159010,0.780941
233000,58,0.000001,0.576647,0.003483,-0.787480,0.432031,0.001202,31.156338,0.727514
233100,58,0.000001,0.576063,0.003449,-0.796146,0.433750,0.001001,31.153585,0.674080
233200,58,0.000001,0.571439,0.003459,-0.789946,0.441367,0.001008,31.150918,0.620634
233300,59,0.000001,0.576403,0.003497,-0.786128,0.439141,0.001082,31.145261,0.567235
233400,59,0.000001,0.573582,0.003490,-0.793351,0.438359,0.001073,31.142556,0.513766
233500,59,0.000001,0.576770,0.003426,-0.787047,0.432695,0.001162,31.139815,0.460290
233600,59,0.000001,0.579160,0.003437,-0.784229,0.432812,0.000955,31.137114,0.406803
233700,59,0.000001,0.578242,0.003443,-0.786433,0.435742,0.001261,31.134424,0.353307
233800,59,0.000001,0.575593,0.003482,-0.780599,0.436719,0.001170,31.131732,0.299801
233900,59,0.000001,0.573679,0.003446,-0.793675,0.440781,0.001062,31.129051,0.246287
234000,59,0.000001,0.574228,0.003445,-0.795118,0.435977,0.001137,31.126373,0.192763
234000,-0.079523,0.002909,-0.824321,0.440918,0.002604
234100,59,0.000001,0.572771,0.003480,-0.792001,0.435391,0.001339,31.122823,0.139233
234200,59,0.000001,0.578328,0.003476,-0.782409,0.431367,0.001134,31.120144,0.085689
234300,59,0.000001,0.573233,0.003468,-0.794465,0.437969,0.001186,31.117506,0.032136
234400,59,0.000001,0.578992,0.003503,-0.769212,0.437344,0.001013,31.114834,-0.021426
234500,59,0.000001,0.577048,0.003480,-0.786212,0.432656,0.001007,31.112177,-0.074997
234600,59,0.000001,0.578439,0.003473,-0.778876,0.436719,0.000949,31.109568,-0.128578
234700,59,0.000001,0.573826,0.003503,-0.782312,0.437891,0.001187,31.106915,-0.182167
234800,59,0.000001,0.576201,0.003444,-0.791754,0.436602,0.001153,31.103750,-0.235770
234900,59,0.000001,0.579249,0.003464,-0.782494,0.432031,0.001071,31.100503,-0.289384
235000,59,0.000001,0.578225,0.003439,-0.782024,0.437031,0.000977,31.097840,-0.343003
235100,59,0.000001,0.577730,0.003455,-0.783042,0.434492,0.001595,31.094129,-0.396645
235200,59,0.000001,0.574961,0.003457,-0.799723,0.442930,0.001014,31.091512,-0.450284
235300,59,0.000001,0.575581,0.003473,-0.776082,0.437617,0.000970,31.088901,-0.503931
235400,59,0.000001,0.579378,0.003511,-0.788331,0.433750,0.001113,31.086253,-0.557588
235500,59,0.000001,0.577257,0.003441,-0.791455,0.433711,0.000951,31.083620,-0.611254
235600,59,0.000001,0.576492,0.003455,-0.795165,0.434766,0.001074,31.081038,-0.664928
235700,59,0.000001,0.576726,0.003488,-0.790938,0.429883,0.001485,31.078454,-0.718611
235800,59,0.000001,0.575234,0.003485,-0.784356,0.440547,0.001080,31.075829,-0.772304
235900,59,0.000001,0.579088,0.003500,-0.779631,0.436172,0.001057,31.073231,-0.826006
236000,59,0.000001,0.579535,0.003465,-0.779262,0.434219,0.001005,31.070653,-0.879715
236000,-0.081345,0.002921,-0.842656,0.440430,0.002587
236100,59,0.000001,0.577202,0.003447,-0.785916,0.435547,0.001351,31.067173,-0.933461
236200,59,0.000001,0.576137,0.003450,-0.783624,0.434297,0.001026,31.064587,-0.987191
236300,59,0.000001,0.571503,0.003463,-0.796447,0.438867,0.001016,31.061979,-1.040930
236400,59,0.000001,0.576859,0.003451,-0.789355,0.436797,0.001118,31.059350,-1.094678
236500,59,0.000001,0.574292,0.003471,-0.783083,0.437188,0.001242,31.056742,-1.148436
236600,59,0.000001,0.574992,0.003490,-0.791898,0.436914,0.001148,31.054165,-1.202201
236700,59,0.000001,0.578585,0.003429,-0.785873,0.431289,0.000916,31.051575,-1.255975
236800,59,0.000001,0.572501,0.003519,-0.783306,0.440508,0.000923,31.049004,-1.309758
236900,59,0.000001,0.576373,0.003435,-0.778353,0.433711,0.001021,31.046359,-1.363552
237000,59,0.000001,0.572786,0.003463,-0.787982,0.434531,0.001020,31.043751,-1.417355
237100,59,0.000001,0.570470,0.003417,-0.799337,0.439023,0.001030,31.040976,-1.471174
237200,59,0.000001,0.576101,0.003483,-0.788060,0.434883,0.001061,31.038381,-1.524994
